,DriverId,TeamId,Position_Race,ClassifiedPosition,GridPosition,Time,Status,RaceDate,TotalLaps,Position_Qual,Q1_Qual,Q2_Qual,Q3_Qual,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,RaceName,TotalLength,Finished
343,vettel,ferrari,4,4,5,5676.865,Finished,10/21/2018 18:10,56,2.0,0 days 00:01:34.569000,0 days 00:01:33.079000,0 days 00:01:32.298000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
344,bottas,mercedes,5,5,3,5683.387,Finished,10/21/2018 18:10,56,4.0,0 days 00:01:34.518000,0 days 00:01:33.702000,0 days 00:01:32.616000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
345,hulkenberg,renault,6,6,7,5745.853,Finished,10/21/2018 18:10,56,7.0,0 days 00:01:34.932000,0 days 00:01:34.564000,0 days 00:01:34.215000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
346,sainz,renault,7,7,11,5753.637,Finished,10/21/2018 18:10,56,11.0,0 days 00:01:34.891000,0 days 00:01:34.566000,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
347,perez,force_india,8,8,10,5759.723,Finished,10/21/2018 18:10,56,10.0,0 days 00:01:35.193000,0 days 00:01:34.525000,0 days 00:01:34.594000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
348,brendon_hartley,toro_rosso,9,9,20,,+1 Lap,10/21/2018 18:10,56,14.0,0 days 00:01:35.206000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
349,ericsson,sauber,10,10,16,,+1 Lap,10/21/2018 18:10,56,19.0,0 days 00:01:35.536000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
350,vandoorne,mclaren,11,11,17,,+1 Lap,10/21/2018 18:10,56,20.0,0 days 00:01:35.735000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
351,gasly,toro_rosso,12,12,19,,+1 Lap,10/21/2018 18:10,56,13.0,0 days 00:01:34.850000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
352,sirotkin,williams,13,13,14,,+1 Lap,10/21/2018 18:10,56,17.0,0 days 00:01:35.362000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
353,stroll,williams,14,14,15,,+2 Laps,10/21/2018 18:10,56,18.0,0 days 00:01:35.480000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,1
354,leclerc,sauber,15,R,9,,Collision damage,10/21/2018 18:10,56,9.0,0 days 00:01:35.069000,0 days 00:01:34.255000,0 days 00:01:34.420000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
355,ricciardo,red_bull,16,R,4,,Battery,10/21/2018 18:10,56,5.0,0 days 00:01:34.755000,0 days 00:01:34.185000,0 days 00:01:33.494000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
356,grosjean,haas,17,R,8,,Collision damage,10/21/2018 18:10,56,8.0,0 days 00:01:34.892000,0 days 00:01:34.419000,0 days 00:01:34.250000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
357,alonso,mclaren,18,R,13,,Collision,10/21/2018 18:10,56,16.0,0 days 00:01:35.294000,,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
358,ocon,force_india,19,D,6,,Disqualified,10/21/2018 18:10,56,6.0,0 days 00:01:34.876000,0 days 00:01:34.522000,0 days 00:01:34.145000,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
359,kevin_magnussen,haas,20,D,12,,Disqualified,10/21/2018 18:10,56,12.0,0 days 00:01:34.972000,0 days 00:01:34.732000,,21.93358778625954,37.555725190839695,1005.9,0.0,30.486259541984733,130.1908396946565,2.090839694656488,2018,United States Grand Prix,308728,0
360,max_verstappen,red_bull,1,1,2,5908.851,Finished,10/28/2018 19:10,71,2.0,0 days 00:01:15.756000,0 days 00:01:15.640000,0 days 00:01:14.785000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
361,vettel,ferrari,2,2,4,5926.167,Finished,10/28/2018 19:10,71,4.0,0 days 00:01:16.089000,0 days 00:01:15.715000,0 days 00:01:14.970000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
362,raikkonen,ferrari,3,3,6,5958.765,Finished,10/28/2018 19:10,71,6.0,0 days 00:01:16.446000,0 days 00:01:15.996000,0 days 00:01:15.330000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
363,hamilton,mercedes,4,4,3,5987.589,Finished,10/28/2018 19:10,71,3.0,0 days 00:01:15.673000,0 days 00:01:15.644000,0 days 00:01:14.894000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
364,bottas,mercedes,5,5,5,,+1 Lap,10/28/2018 19:10,71,5.0,0 days 00:01:15.580000,0 days 00:01:15.923000,0 days 00:01:15.160000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
365,hulkenberg,renault,6,6,7,,+2 Laps,10/28/2018 19:10,71,7.0,0 days 00:01:16.498000,0 days 00:01:16.126000,0 days 00:01:15.827000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
366,leclerc,sauber,7,7,9,,+2 Laps,10/28/2018 19:10,71,9.0,0 days 00:01:16.862000,0 days 00:01:16.320000,0 days 00:01:16.189000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
367,vandoorne,mclaren,8,8,15,,+2 Laps,10/28/2018 19:10,71,17.0,0 days 00:01:16.966000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
368,ericsson,sauber,9,9,10,,+2 Laps,10/28/2018 19:10,71,10.0,0 days 00:01:16.701000,0 days 00:01:16.633000,0 days 00:01:16.513000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
369,gasly,toro_rosso,10,10,20,,+2 Laps,10/28/2018 19:10,71,15.0,0 days 00:01:16.828000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
370,ocon,force_india,11,11,11,,+2 Laps,10/28/2018 19:10,71,11.0,0 days 00:01:16.252000,0 days 00:01:16.844000,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
371,stroll,williams,12,12,17,,+2 Laps,10/28/2018 19:10,71,19.0,0 days 00:01:17.689000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
372,sirotkin,williams,13,13,19,,+2 Laps,10/28/2018 19:10,71,20.0,0 days 00:01:17.886000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
373,brendon_hartley,toro_rosso,14,14,14,,+2 Laps,10/28/2018 19:10,71,14.0,0 days 00:01:16.682000,0 days 00:01:17.184000,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
374,kevin_magnussen,haas,15,15,16,,+2 Laps,10/28/2018 19:10,71,18.0,0 days 00:01:17.599000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
375,grosjean,haas,16,16,18,,+3 Laps,10/28/2018 19:10,71,16.0,0 days 00:01:16.911000,,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,1
376,ricciardo,red_bull,17,R,1,,Engine,10/28/2018 19:10,71,1.0,0 days 00:01:15.866000,0 days 00:01:15.845000,0 days 00:01:14.759000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,0
377,perez,force_india,18,R,13,,Brakes,10/28/2018 19:10,71,13.0,0 days 00:01:16.242000,0 days 00:01:17.167000,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,0
378,sainz,renault,19,R,8,,Suspension,10/28/2018 19:10,71,8.0,0 days 00:01:16.813000,0 days 00:01:16.188000,0 days 00:01:16.084000,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,0
379,alonso,mclaren,20,R,12,,Engine,10/28/2018 19:10,71,12.0,0 days 00:01:16.857000,0 days 00:01:16.871000,,20.12318841,50.70942028985507,784.1927536231884,0.0,34.47028985507246,242.9710144927536,1.5594202898550724,2018,Mexican Grand Prix,305584,0
380,hamilton,mercedes,1,1,1,5229.066,Finished,11/11/2018 17:10,71,1.0,0 days 00:01:08.464000,0 days 00:01:07.795000,0 days 00:01:07.281000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
381,max_verstappen,red_bull,2,2,5,5230.535,Finished,11/11/2018 17:10,71,5.0,0 days 00:01:08.205000,0 days 00:01:08.017000,0 days 00:01:07.778000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
382,raikkonen,ferrari,3,3,4,5233.83,Finished,11/11/2018 17:10,71,4.0,0 days 00:01:08.452000,0 days 00:01:08.028000,0 days 00:01:07.456000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
383,ricciardo,red_bull,4,4,11,5234.259,Finished,11/11/2018 17:10,71,6.0,0 days 00:01:08.544000,0 days 00:01:08.055000,0 days 00:01:07.780000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
384,bottas,mercedes,5,5,3,5252.009,Finished,11/11/2018 17:10,71,3.0,0 days 00:01:08.492000,0 days 00:01:07.727000,0 days 00:01:07.441000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
385,vettel,ferrari,6,6,2,5256.063,Finished,11/11/2018 17:10,71,2.0,0 days 00:01:08.452000,0 days 00:01:07.776000,0 days 00:01:07.374000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
386,leclerc,sauber,7,7,7,5273.265,Finished,11/11/2018 17:10,71,8.0,0 days 00:01:08.667000,0 days 00:01:08.335000,0 days 00:01:08.492000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
387,grosjean,haas,8,8,8,5280.296,Finished,11/11/2018 17:10,71,9.0,0 days 00:01:08.735000,0 days 00:01:08.239000,0 days 00:01:08.517000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
388,kevin_magnussen,haas,9,9,10,5281.923,Finished,11/11/2018 17:10,71,11.0,0 days 00:01:08.474000,0 days 00:01:08.659000,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
389,perez,force_india,10,10,12,,+1 Lap,11/11/2018 17:10,71,12.0,0 days 00:01:09.217000,0 days 00:01:08.741000,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
390,brendon_hartley,toro_rosso,11,11,16,,+1 Lap,11/11/2018 17:10,71,17.0,0 days 00:01:09.280000,,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
391,sainz,renault,12,12,15,,+1 Lap,11/11/2018 17:10,71,16.0,0 days 00:01:09.269000,,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
392,gasly,toro_rosso,13,13,9,,+1 Lap,11/11/2018 17:10,71,10.0,0 days 00:01:09.046000,0 days 00:01:08.616000,0 days 00:01:09.029000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
393,vandoorne,mclaren,14,14,20,,+1 Lap,11/11/2018 17:10,71,20.0,0 days 00:01:09.601000,,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
394,ocon,force_india,15,15,18,,+1 Lap,11/11/2018 17:10,71,13.0,0 days 00:01:09.264000,0 days 00:01:08.770000,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
395,sirotkin,williams,16,16,14,,+2 Laps,11/11/2018 17:10,71,15.0,0 days 00:01:09.259000,0 days 00:01:10.381000,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
396,alonso,mclaren,17,17,17,,+2 Laps,11/11/2018 17:10,71,18.0,0 days 00:01:09.402000,,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
397,stroll,williams,18,18,19,,+2 Laps,11/11/2018 17:10,71,19.0,0 days 00:01:09.441000,,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,1
398,hulkenberg,renault,19,R,13,,Overheating,11/11/2018 17:10,71,14.0,0 days 00:01:09.009000,0 days 00:01:08.834000,,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,0
399,ericsson,sauber,20,R,6,,Collision,11/11/2018 17:10,71,7.0,0 days 00:01:08.754000,0 days 00:01:08.579000,0 days 00:01:08.296000,23.7696,75.4128,923.9296,0.0,40.0688,158.16,2.1872000000000003,2018,Brazilian Grand Prix,305939,0
400,hamilton,mercedes,1,1,1,5980.382,Finished,11/25/2018 13:10,55,1.0,0 days 00:01:36.828000,0 days 00:01:35.693000,0 days 00:01:34.794000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
401,vettel,ferrari,2,2,3,5982.963,Finished,11/25/2018 13:10,55,3.0,0 days 00:01:36.775000,0 days 00:01:36.345000,0 days 00:01:35.125000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
402,max_verstappen,red_bull,3,3,6,5993.088,Finished,11/25/2018 13:10,55,6.0,0 days 00:01:37.195000,0 days 00:01:36.144000,0 days 00:01:35.589000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
403,ricciardo,red_bull,4,4,5,5995.761,Finished,11/25/2018 13:10,55,5.0,0 days 00:01:37.117000,0 days 00:01:36.964000,0 days 00:01:35.401000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
404,bottas,mercedes,5,5,2,6028.339,Finished,11/25/2018 13:10,55,2.0,0 days 00:01:36.789000,0 days 00:01:36.392000,0 days 00:01:34.956000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
405,sainz,renault,6,6,11,6052.93,Finished,11/25/2018 13:10,55,11.0,0 days 00:01:37.757000,0 days 00:01:36.982000,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
406,leclerc,sauber,7,7,8,6071.171,Finished,11/25/2018 13:10,55,8.0,0 days 00:01:37.124000,0 days 00:01:36.580000,0 days 00:01:36.237000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
407,perez,force_india,8,8,14,6071.657,Finished,11/25/2018 13:10,55,14.0,0 days 00:01:37.255000,0 days 00:01:37.541000,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
408,grosjean,haas,9,9,7,,+1 Lap,11/25/2018 13:10,55,7.0,0 days 00:01:37.575000,0 days 00:01:36.732000,0 days 00:01:36.192000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
409,kevin_magnussen,haas,10,10,13,,+1 Lap,11/25/2018 13:10,55,13.0,0 days 00:01:37.934000,0 days 00:01:37.309000,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
410,alonso,mclaren,11,11,15,,+1 Lap,11/25/2018 13:10,55,15.0,0 days 00:01:37.890000,0 days 00:01:37.743000,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
411,brendon_hartley,toro_rosso,12,12,16,,+1 Lap,11/25/2018 13:10,55,16.0,0 days 00:01:37.994000,,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
412,stroll,williams,13,13,20,,+1 Lap,11/25/2018 13:10,55,20.0,0 days 00:01:38.682000,,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
413,vandoorne,mclaren,14,14,18,,+1 Lap,11/25/2018 13:10,55,18.0,0 days 00:01:38.577000,,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
414,sirotkin,williams,15,15,19,,+1 Lap,11/25/2018 13:10,55,19.0,0 days 00:01:38.635000,,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,1
415,gasly,toro_rosso,16,R,17,,Engine,11/25/2018 13:10,55,17.0,0 days 00:01:38.166000,,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,0
416,ocon,force_india,17,R,9,,Engine,11/25/2018 13:10,55,9.0,0 days 00:01:36.936000,0 days 00:01:36.814000,0 days 00:01:36.540000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,0
417,ericsson,sauber,18,R,12,,Power loss,11/25/2018 13:10,55,12.0,0 days 00:01:37.619000,0 days 00:01:37.132000,,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,0
418,raikkonen,ferrari,19,R,4,,Power loss,11/25/2018 13:10,55,4.0,0 days 00:01:37.010000,0 days 00:01:36.735000,0 days 00:01:35.365000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,0
419,hulkenberg,renault,20,R,10,,Collision,11/25/2018 13:10,55,10.0,0 days 00:01:37.569000,0 days 00:01:36.630000,0 days 00:01:36.542000,31.273722627737225,45.43795620437956,1013.1116788321168,0.0437956204379562,33.31824817518248,241.17518248175185,2.1635036496350364,2018,Abu Dhabi Grand Prix,290455,0
420,bottas,mercedes,1,1,2,5127.325,Finished,3/17/2019 5:10,58,2.0,0 days 00:01:22.367000,0 days 00:01:21.193000,0 days 00:01:20.598000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
421,hamilton,mercedes,2,2,1,5148.211,Finished,3/17/2019 5:10,58,1.0,0 days 00:01:22.043000,0 days 00:01:21.014000,0 days 00:01:20.486000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
422,max_verstappen,red_bull,3,3,4,5149.845,Finished,3/17/2019 5:10,58,4.0,0 days 00:01:22.876000,0 days 00:01:21.678000,0 days 00:01:21.320000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
423,vettel,ferrari,4,4,3,5184.434,Finished,3/17/2019 5:10,58,3.0,0 days 00:01:22.885000,0 days 00:01:21.912000,0 days 00:01:21.190000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
424,leclerc,ferrari,5,5,5,5185.528,Finished,3/17/2019 5:10,58,5.0,0 days 00:01:22.017000,0 days 00:01:21.739000,0 days 00:01:21.442000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
425,kevin_magnussen,haas,6,6,7,5214.481,Finished,3/17/2019 5:10,58,7.0,0 days 00:01:22.519000,0 days 00:01:22.221000,0 days 00:01:22.099000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
426,hulkenberg,renault,7,7,11,,+1 Lap,3/17/2019 5:10,58,11.0,0 days 00:01:22.540000,0 days 00:01:22.562000,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
427,raikkonen,alfa,8,8,9,,+1 Lap,3/17/2019 5:10,58,9.0,0 days 00:01:22.966000,0 days 00:01:22.349000,0 days 00:01:22.314000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
428,stroll,racing_point,9,9,16,,+1 Lap,3/17/2019 5:10,58,16.0,0 days 00:01:23.017000,,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
429,kvyat,toro_rosso,10,10,15,,+1 Lap,3/17/2019 5:10,58,15.0,0 days 00:01:22.511000,0 days 00:01:22.774000,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
430,gasly,red_bull,11,11,17,,+1 Lap,3/17/2019 5:10,58,17.0,0 days 00:01:23.020000,,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
431,norris,mclaren,12,12,8,,+1 Lap,3/17/2019 5:10,58,8.0,0 days 00:01:22.702000,0 days 00:01:22.423000,0 days 00:01:22.304000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
432,perez,racing_point,13,13,10,,+1 Lap,3/17/2019 5:10,58,10.0,0 days 00:01:22.908000,0 days 00:01:22.532000,0 days 00:01:22.781000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
433,albon,toro_rosso,14,14,13,,+1 Lap,3/17/2019 5:10,58,13.0,0 days 00:01:22.757000,0 days 00:01:22.636000,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
434,giovinazzi,alfa,15,15,14,,+1 Lap,3/17/2019 5:10,58,14.0,0 days 00:01:22.431000,0 days 00:01:22.714000,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
435,russell,williams,16,16,19,,+2 Laps,3/17/2019 5:10,58,19.0,0 days 00:01:24.360000,,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
436,kubica,williams,17,17,20,,+3 Laps,3/17/2019 5:10,58,20.0,0 days 00:01:26.067000,,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,1
437,grosjean,haas,18,R,6,,Wheel,3/17/2019 5:10,58,6.0,0 days 00:01:22.959000,0 days 00:01:21.870000,0 days 00:01:21.826000,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,0
438,ricciardo,renault,19,R,12,,Damage,3/17/2019 5:10,58,12.0,0 days 00:01:22.921000,0 days 00:01:22.570000,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,0
439,sainz,mclaren,20,R,18,,Engine,3/17/2019 5:10,58,18.0,0 days 00:01:23.084000,,,23.47786885245901,70.45327869,1015.3344262295084,0.0,41.31311475409837,155.3278689,1.166393442622951,2019,Australian Grand Prix,306124,0
440,hamilton,mercedes,1,1,3,5661.295,Finished,3/31/2019 15:10,57,3.0,0 days 00:01:29.262000,0 days 00:01:28.578000,0 days 00:01:28.190000,26.21085271317829,53.372093023255815,1003.4372093023256,0.0,28.610852713178296,60.72093023255814,2.7108527131782947,2019,Bahrain Grand Prix,308484,1
